Equipment,func_loc_id,id
1100013262 BL04 BALL VALVE REAKTOR R109,1434,3392
NO EQUIPMENT,1434,3393
1100013263 BL05 BALL VALVE REAKTOR R109,1435,3394
NO EQUIPMENT,1435,3395
1100013264 BL06 BALL VALVE REAKTOR R109,1436,3396
NO EQUIPMENT,1436,3397
1100013265 BL07 BALL VALVE REAKTOR R109,1437,3398
NO EQUIPMENT,1437,3399
1100013266 BL08 BALL VALVE REAKTOR R109,1438,3400
NO EQUIPMENT,1438,3401
1100013267 BL09 BALL VALVE REAKTOR R109,1439,3402
NO EQUIPMENT,1439,3403
1100013268 BL10 BALL VALVE REAKTOR R109,1440,3404
NO EQUIPMENT,1440,3405
1100013269 BL11 BALL VALVE REAKTOR R109,1441,3406
NO EQUIPMENT,1441,3407
1100013270 BL12 BALL VALVE REAKTOR R109,1442,3408
NO EQUIPMENT,1442,3409
1100013271 BL13 BALL VALVE REAKTOR R109,1443,3410
NO EQUIPMENT,1443,3411
1100013272 BL14 BALL VALVE REAKTOR R109,1444,3412
NO EQUIPMENT,1444,3413
1100013273 BL15 BALL VALVE REAKTOR R109,1445,3414
NO EQUIPMENT,1445,3415
1100013274 BL16 BALL VALVE REAKTOR R109,1446,3416
NO EQUIPMENT,1446,3417
1100013289 CK01 CHECK VALVE REAKTOR R109,1447,3418
NO EQUIPMENT,1447,3419
1100013290 CK02 CHECK VALVE REAKTOR R109,1448,3420
NO EQUIPMENT,1448,3421
1100013291 CK03 CHECK VALVE REAKTOR R109,1449,3422
NO EQUIPMENT,1449,3423
1100055040 S261 WASTE LIQUID TANK PACV P260,483,3424
1100013292 FJ01 FLEXIBLE JOINT REAKTOR R109,1450,3425
NO EQUIPMENT,1450,3426
1100013293 FJ02 FLEXIBLE JOINT REAKTOR R109,1451,3427
NO EQUIPMENT,1451,3428
1100013294 FJ03 FLEXIBLE JOINT REAKTOR R109,1452,3429
NO EQUIPMENT,1452,3430
1100013295 FJ04 FLEXIBLE JOINT REAKTOR R109,1453,3431
NO EQUIPMENT,1453,3432
1100013275 GL01 GLOBE VALVE REAKTOR R109,1454,3433
NO EQUIPMENT,1454,3434
1100055041 P262 GROUND TANK SCRUBBER PUMP PACV P260,483,3435
1100013276 GL02 GLOBE VALVE REAKTOR R109,1455,3436
NO EQUIPMENT,1455,3437
1100013277 GL03 GLOBE VALVE REAKTOR R109,1456,3438
NO EQUIPMENT,1456,3439
1100013278 PG01 PRESSURE GAUGE REAKTOR R109,1457,3440
NO EQUIPMENT,1457,3441
1100013279 PG02 PRESSURE GAUGE REAKTOR R109,1458,3442
NO EQUIPMENT,1458,3443
1100013285 PS01 PRESSURE SAFETY VALVE REAKTOR R109,1459,3444
NO EQUIPMENT,1459,3445
1100018741 P261 WASTE TRANSFER PUMP PACV P260,483,3446
1100013280 PT01 PRESSURE TRANSMITTER REAKTOR R109,1460,3447
NO EQUIPMENT,1460,3448
1100013281 PT02 PRESSURE TRANSMITTER REAKTOR R109,1461,3449
NO EQUIPMENT,1461,3450
1100013282 PV01 PRESSURE CONTROL VALVE REAKTOR R109,1462,3451
NO EQUIPMENT,1462,3452
1100013286 RD01 RUPTURE DISC REAKTOR R109,1463,3453
NO EQUIPMENT,1463,3454
1100013287 ST01 STEAM TRAP  REAKTOR R109,1464,3455
NO EQUIPMENT,1464,3456
1100013283 TT01 TEMP TRANSMITTER REAKTOR R109,1465,3457
NO EQUIPMENT,1465,3458
1100013284 TT02 TEMP TRANSMITTER REAKTOR R109,1466,3459
NO EQUIPMENT,1466,3460
1100023301 R1220/R110 REACTOR PACS P120,1467,3461
NO EQUIPMENT,1467,3462
1100013327 AG01 ANGLE VALVE REAKTOR R110,1468,3463
NO EQUIPMENT,1468,3464
1100013298 BL01 BALL VALVE REAKTOR R110,1469,3465
NO EQUIPMENT,1469,3466
1100013299 BL02 BALL VALVE REAKTOR R110,1470,3467
NO EQUIPMENT,1470,3468
1100013300 BL03 BALL VALVE REAKTOR R110,1471,3469
NO EQUIPMENT,1471,3470
1100013301 BL04 BALL VALVE REAKTOR R110,1472,3471
NO EQUIPMENT,1472,3472
1100013302 BL05 BALL VALVE REAKTOR R110,1473,3473
NO EQUIPMENT,1473,3474
1100013303 BL06 BALL VALVE REAKTOR R110,1474,3475
NO EQUIPMENT,1474,3476
1100013304 BL07 BALL VALVE REAKTOR R110,1475,3477
NO EQUIPMENT,1475,3478
1100013305 BL08 BALL VALVE REAKTOR R110,1476,3479
NO EQUIPMENT,1476,3480
1100013306 BL09 BALL VALVE REAKTOR R110,1477,3481
NO EQUIPMENT,1477,3482
1100013307 BL10 BALL VALVE REAKTOR R110,1478,3483
NO EQUIPMENT,1478,3484
1100013308 BL11 BALL VALVE REAKTOR R110,1479,3485
NO EQUIPMENT,1479,3486
1100013309 BL12 BALL VALVE REAKTOR R110,1480,3487
NO EQUIPMENT,1480,3488
1100013310 BL13 BALL VALVE REAKTOR R110,1481,3489
NO EQUIPMENT,1481,3490
1100013311 BL14 BALL VALVE REAKTOR R110,1482,3491
NO EQUIPMENT,1482,3492
1100013312 BL15 BALL VALVE REAKTOR R110,1483,3493
NO EQUIPMENT,1483,3494
1100013313 BL16 BALL VALVE REAKTOR R110,1484,3495
NO EQUIPMENT,1484,3496
1100013328 CK01 CHECK VALVE REAKTOR R110,1485,3497
NO EQUIPMENT,1485,3498
1100013329 CK02 CHECK VALVE REAKTOR R110,1486,3499
NO EQUIPMENT,1486,3500
1100013330 CK03 CHECK VALVE REAKTOR R110,1487,3501
NO EQUIPMENT,1487,3502
1100013331 FJ01 FLEXIBLE JOINT REAKTOR R110,1488,3503
NO EQUIPMENT,1488,3504
1100013332 FJ02 FLEXIBLE JOINT REAKTOR R110,1489,3505
NO EQUIPMENT,1489,3506
1100013333 FJ03 FLEXIBLE JOINT REAKTOR R110,1490,3507
NO EQUIPMENT,1490,3508
1100013334 FJ04 FLEXIBLE JOINT REAKTOR R110,1491,3509
NO EQUIPMENT,1491,3510
1100013314 GL01 GLOBE VALVE REAKTOR R110,1492,3511
NO EQUIPMENT,1492,3512
1100013315 GL02 GLOBE VALVE REAKTOR R110,1493,3513
NO EQUIPMENT,1493,3514
1100013316 GL03 GLOBE VALVE REAKTOR R110,1494,3515
NO EQUIPMENT,1494,3516
1100013317 PG01 PRESSURE GAUGE REAKTOR R110,1495,3517
NO EQUIPMENT,1495,3518
1100013318 PG02 PRESSURE GAUGE REAKTOR R110,1496,3519
NO EQUIPMENT,1496,3520
1100013324 PS01 PRESSURE SAFETY VALVE REAKTOR R110,1497,3521
NO EQUIPMENT,1497,3522
1100013319 PT01 PRESSURE TRANSMITTER REAKTOR R110,1498,3523
NO EQUIPMENT,1498,3524
1100013320 PT02 PRESSURE TRANSMITTER REAKTOR R110,1499,3525
NO EQUIPMENT,1499,3526
1100013321 PV01 PRESSURE CONTROL VALVE REAKTOR R110,1500,3527
NO EQUIPMENT,1500,3528
1100013325 RD01 RUPTURE DISC REAKTOR R110,1501,3529
NO EQUIPMENT,1501,3530
1100013326 ST01 STEAM TRAP  REAKTOR R110,1502,3531
NO EQUIPMENT,1502,3532
1100013322 TT01 TEMP TRANSMITTER REAKTOR R110,1503,3533
NO EQUIPMENT,1503,3534
1100013323 TT02 TEMP TRANSMITTER REAKTOR R110,1504,3535
NO EQUIPMENT,1504,3536
1100023302 R1221/R111 REACTOR PACS P120,1505,3537
NO EQUIPMENT,1505,3538
1100013366 AG01 ANGLE VALVE REAKTOR R111,1506,3539
NO EQUIPMENT,1506,3540
1100013337 BL01 BALL VALVE REAKTOR R111,1507,3541
NO EQUIPMENT,1507,3542
1100013338 BL02 BALL VALVE REAKTOR R111,1508,3543
NO EQUIPMENT,1508,3544
1100013339 BL03 BALL VALVE REAKTOR R111,1509,3545
NO EQUIPMENT,1509,3546
1100013340 BL04 BALL VALVE REAKTOR R111,1510,3547
NO EQUIPMENT,1510,3548
1100013341 BL05 BALL VALVE REAKTOR R111,1511,3549
NO EQUIPMENT,1511,3550
1100013342 BL06 BALL VALVE REAKTOR R111,1512,3551
NO EQUIPMENT,1512,3552
1100013343 BL07 BALL VALVE REAKTOR R111,1513,3553
NO EQUIPMENT,1513,3554
1100013344 BL08 BALL VALVE REAKTOR R111,1514,3555
NO EQUIPMENT,1514,3556
1100013345 BL09 BALL VALVE REAKTOR R111,1515,3557
NO EQUIPMENT,1515,3558
1100013346 BL10 BALL VALVE REAKTOR R111,1516,3559
NO EQUIPMENT,1516,3560
1100013347 BL11 BALL VALVE REAKTOR R111,1517,3561
NO EQUIPMENT,1517,3562
1100013348 BL12 BALL VALVE REAKTOR R111,1518,3563
NO EQUIPMENT,1518,3564
1100013349 BL13 BALL VALVE REAKTOR R111,1519,3565
NO EQUIPMENT,1519,3566
1100013350 BL14 BALL VALVE REAKTOR R111,1520,3567
NO EQUIPMENT,1520,3568
1100013351 BL15 BALL VALVE REAKTOR R111,1521,3569
NO EQUIPMENT,1521,3570
1100013352 BL16 BALL VALVE REAKTOR R111,1522,3571
NO EQUIPMENT,1522,3572
1100013367 CK01 CHECK VALVE REAKTOR R111,1523,3573
NO EQUIPMENT,1523,3574
1100013368 CK02 CHECK VALVE REAKTOR R111,1524,3575
NO EQUIPMENT,1524,3576
1100013369 CK03 CHECK VALVE REAKTOR R111,1525,3577
NO EQUIPMENT,1525,3578
1100013370 FJ01 FLEXIBLE JOINT REAKTOR R111,1526,3579
NO EQUIPMENT,1526,3580
1100013371 FJ02 FLEXIBLE JOINT REAKTOR R111,1527,3581
NO EQUIPMENT,1527,3582
1100013372 FJ03 FLEXIBLE JOINT REAKTOR R111,1528,3583
NO EQUIPMENT,1528,3584
1100013373 FJ04 FLEXIBLE JOINT REAKTOR R111,1529,3585
NO EQUIPMENT,1529,3586
1100013353 GL01 GLOBE VALVE REAKTOR R111,1530,3587
NO EQUIPMENT,1530,3588
1100013354 GL02 GLOBE VALVE REAKTOR R111,1531,3589
NO EQUIPMENT,1531,3590
1100013355 GL03 GLOBE VALVE REAKTOR R111,1532,3591
NO EQUIPMENT,1532,3592
1100013356 PG01 PRESSURE GAUGE REAKTOR R111,1533,3593
NO EQUIPMENT,1533,3594
1100013357 PG02 PRESSURE GAUGE REAKTOR R111,1534,3595
NO EQUIPMENT,1534,3596
1100013363 PS01 PRESSURE SAFETY VALVE REAKTOR R111,1535,3597
NO EQUIPMENT,1535,3598
1100013358 PT01 PRESSURE TRANSMITTER REAKTOR R111,1536,3599
NO EQUIPMENT,1536,3600
1100013359 PT02 PRESSURE TRANSMITTER REAKTOR R111,1537,3601
NO EQUIPMENT,1537,3602
1100013360 PV01 PRESSURE CONTROL VALVE REAKTOR R111,1538,3603
NO EQUIPMENT,1538,3604
1100013364 RD01 RUPTURE DISC REAKTOR R111,1539,3605
NO EQUIPMENT,1539,3606
1100013365 ST01 STEAM TRAP  REAKTOR R111,1540,3607
NO EQUIPMENT,1540,3608
1100013361 TT01 TEMP TRANSMITTER REAKTOR R111,1541,3609
NO EQUIPMENT,1541,3610
1100013362 TT02 TEMP TRANSMITTER REAKTOR R111,1542,3611
NO EQUIPMENT,1542,3612
1100023303 R1222/R112 REACTOR PACS P120,1543,3613
NO EQUIPMENT,1543,3614
1100013405 AG01 ANGLE VALVE REAKTOR R112,1544,3615
NO EQUIPMENT,1544,3616
1100013376 BL01 BALL VALVE REAKTOR R112,1545,3617
NO EQUIPMENT,1545,3618
1100013377 BL02 BALL VALVE REAKTOR R112,1546,3619
NO EQUIPMENT,1546,3620
1100013378 BL03 BALL VALVE REAKTOR R112,1547,3621
NO EQUIPMENT,1547,3622
1100013379 BL04 BALL VALVE REAKTOR R112,1548,3623
NO EQUIPMENT,1548,3624
1100013380 BL05 BALL VALVE REAKTOR R112,1549,3625
NO EQUIPMENT,1549,3626
1100013381 BL06 BALL VALVE REAKTOR R112,1550,3627
NO EQUIPMENT,1550,3628
1100013382 BL07 BALL VALVE REAKTOR R112,1551,3629
NO EQUIPMENT,1551,3630
1100013383 BL08 BALL VALVE REAKTOR R112,1552,3631
NO EQUIPMENT,1552,3632
1100013384 BL09 BALL VALVE REAKTOR R112,1553,3633
NO EQUIPMENT,1553,3634
1100013385 BL10 BALL VALVE REAKTOR R112,1554,3635
NO EQUIPMENT,1554,3636
1100013386 BL11 BALL VALVE REAKTOR R112,1555,3637
NO EQUIPMENT,1555,3638
1100013387 BL12 BALL VALVE REAKTOR R112,1556,3639
NO EQUIPMENT,1556,3640
1100013388 BL13 BALL VALVE REAKTOR R112,1557,3641
NO EQUIPMENT,1557,3642
1100013389 BL14 BALL VALVE REAKTOR R112,1558,3643
NO EQUIPMENT,1558,3644
1100013390 BL15 BALL VALVE REAKTOR R112,1559,3645
NO EQUIPMENT,1559,3646
1100013391 BL16 BALL VALVE REAKTOR R112,1560,3647
NO EQUIPMENT,1560,3648
1100013406 CK01 CHECK VALVE REAKTOR R112,1561,3649
NO EQUIPMENT,1561,3650
1100013407 CK02 CHECK VALVE REAKTOR R112,1562,3651
NO EQUIPMENT,1562,3652
1100013408 CK03 CHECK VALVE REAKTOR R112,1563,3653
NO EQUIPMENT,1563,3654
1100013409 FJ01 FLEXIBLE JOINT REAKTOR R112,1564,3655
NO EQUIPMENT,1564,3656
1100013410 FJ02 FLEXIBLE JOINT REAKTOR R112,1565,3657
NO EQUIPMENT,1565,3658
1100013411 FJ03 FLEXIBLE JOINT REAKTOR R112,1566,3659
NO EQUIPMENT,1566,3660
1100013412 FJ04 FLEXIBLE JOINT REAKTOR R112,1567,3661
NO EQUIPMENT,1567,3662
1100013392 GL01 GLOBE VALVE REAKTOR R112,1568,3663
NO EQUIPMENT,1568,3664
1100013393 GL02 GLOBE VALVE REAKTOR R112,1569,3665
NO EQUIPMENT,1569,3666
1100013394 GL03 GLOBE VALVE REAKTOR R112,1570,3667
NO EQUIPMENT,1570,3668
1100013395 PG01 PRESSURE GAUGE REAKTOR R112,1571,3669
NO EQUIPMENT,1571,3670
1100013396 PG02 PRESSURE GAUGE REAKTOR R112,1572,3671
NO EQUIPMENT,1572,3672
1100013402 PS01 PRESSURE SAFETY VALVE REAKTOR R112,1573,3673
NO EQUIPMENT,1573,3674
1100013397 PT01 PRESSURE TRANSMITTER REAKTOR R112,1574,3675
NO EQUIPMENT,1574,3676
1100013398 PT02 PRESSURE TRANSMITTER REAKTOR R112,1575,3677
NO EQUIPMENT,1575,3678
1100013399 PV01 PRESSURE CONTROL VALVE REAKTOR R112,1576,3679
NO EQUIPMENT,1576,3680
1100013403 RD01 RUPTURE DISC REAKTOR R112,1577,3681
NO EQUIPMENT,1577,3682
1100013404 ST01 STEAM TRAP  REAKTOR R112,1578,3683
NO EQUIPMENT,1578,3684
1100013400 TT01 TEMP TRANSMITTER REAKTOR R112,1579,3685
NO EQUIPMENT,1579,3686
1100013401 TT02 TEMP TRANSMITTER REAKTOR R112,1580,3687
NO EQUIPMENT,1580,3688
1100035860 S135 MECH. SEAL COOLING TANK P130,1581,3689
1100035859 P135 MECH. SEAL COOLING PUMP P130,1581,3690
"1100036787 FLOWMETER 1,5"" HCL AREA MIXING PACS P150",1581,3691
1000018214 GROUNDING SYSTEM COOLING TANK PACS,1581,3692
NO EQUIPMENT,1581,3693
1100013413 A1311/A131 AGITATOR PACS P130,1582,3694
NO EQUIPMENT,1582,3695
1100013435 A1312/A132 AGITATOR PACS P130,1583,3696
NO EQUIPMENT,1583,3697
1100013457 A1313/A133 AGITATOR PACS P130,1584,3698
NO EQUIPMENT,1584,3699
1100038463 E131 BLOCK HEAT EXCHANGER P130,1585,3700
NO EQUIPMENT,1585,3701
1100038464 E132 PLATE HEAT EXCHANGER P130,1586,3702
NO EQUIPMENT,1586,3703
1100021993 P1311/P131 POMPA SIRKULASI PACS P130,1587,3704
NO EQUIPMENT,1587,3705
1100032023 P1312/P132 POMPA SIRKULASI PACS P130,1588,3706
NO EQUIPMENT,1588,3707
1100055028 S131 LSA MEASURING TANK P130,1589,3708
NO EQUIPMENT,1589,3709
1100055029 S132 LSA MEASURING TANK P130,1590,3710
NO EQUIPMENT,1590,3711
1100055030 S133 COOLING WATER TANK AREA P130,1591,3712
NO EQUIPMENT,1591,3713
1100013414 V1311/V131 COOLING TANK PACS P130,1592,3714
NO EQUIPMENT,1592,3715
1100013432 AG01 ANGLE VALVE TANKI V131,1593,3716
NO EQUIPMENT,1593,3717
1100013415 BL01 BALL VALVE TANKI V131,1594,3718
NO EQUIPMENT,1594,3719
1100013416 BL02 BALL VALVE TANKI V131,1595,3720
NO EQUIPMENT,1595,3721
1100013417 BL03 BALL VALVE TANKI V131,1596,3722
NO EQUIPMENT,1596,3723
1100013418 BL04 BALL VALVE TANKI V131,1597,3724
NO EQUIPMENT,1597,3725
1100013419 BL05 BALL VALVE TANKI V131,1598,3726
NO EQUIPMENT,1598,3727
1100013420 BL06 BALL VALVE TANKI V131,1599,3728
NO EQUIPMENT,1599,3729
1100013421 BL07 BALL VALVE TANKI V131,1600,3730
NO EQUIPMENT,1600,3731
1100013422 BL08 BALL VALVE TANKI V131,1601,3732
NO EQUIPMENT,1601,3733
1100013423 BL09 BALL VALVE TANKI V131,1602,3734
NO EQUIPMENT,1602,3735
1100013424 BL10 BALL VALVE TANKI V131,1603,3736
NO EQUIPMENT,1603,3737
1100013428 CK01 CHECK VALVE TANKI V131,1604,3738
NO EQUIPMENT,1604,3739
1100013429 CK02 CHECK VALVE TANKI V131,1605,3740
NO EQUIPMENT,1605,3741
1100013425 FJ01 FLEXIBLE JOINT TANKI V131,1606,3742
NO EQUIPMENT,1606,3743
1100013426 FJ02 FLEXIBLE JOINT TANKI V131,1607,3744
NO EQUIPMENT,1607,3745
1100013427 FJ03 FLEXIBLE JOINT TANKI V131,1608,3746
NO EQUIPMENT,1608,3747
1100013433 PG01 PRESSURE GAUGE TANKI V131,1609,3748
NO EQUIPMENT,1609,3749
1100013434 RD01 RUPTURE DISC TANKI V131,1610,3750
NO EQUIPMENT,1610,3751
1100013431 TG01 TEMP GAUGE TANKI V131,1611,3752
NO EQUIPMENT,1611,3753
1100013430 TT01 TEMP TRANSMITTER TANKI V131,1612,3754
NO EQUIPMENT,1612,3755
1100013436 V1312/V132 COOLING TANK PACS P130,1613,3756
NO EQUIPMENT,1613,3757
1100013454 AG01 ANGLE VALVE TANKI V132,1614,3758
NO EQUIPMENT,1614,3759
1100013437 BL01 BALL VALVE TANKI V132,1615,3760
NO EQUIPMENT,1615,3761
1100013438 BL02 BALL VALVE TANKI V132,1616,3762
NO EQUIPMENT,1616,3763
1100013439 BL03 BALL VALVE TANKI V132,1617,3764
NO EQUIPMENT,1617,3765
1100013440 BL04 BALL VALVE TANKI V132,1618,3766
NO EQUIPMENT,1618,3767
1100013441 BL05 BALL VALVE TANKI V132,1619,3768
NO EQUIPMENT,1619,3769
1100013442 BL06 BALL VALVE TANKI V132,1620,3770
NO EQUIPMENT,1620,3771
1100013443 BL07 BALL VALVE TANKI V132,1621,3772
NO EQUIPMENT,1621,3773
1100013444 BL08 BALL VALVE TANKI V132,1622,3774
NO EQUIPMENT,1622,3775
1100013445 BL09 BALL VALVE TANKI V132,1623,3776
NO EQUIPMENT,1623,3777
1100013446 BL10 BALL VALVE TANKI V132,1624,3778
NO EQUIPMENT,1624,3779
1100013450 CK01 CHECK VALVE TANKI V132,1625,3780
NO EQUIPMENT,1625,3781
1100013451 CK02 CHECK VALVE TANKI V132,1626,3782
NO EQUIPMENT,1626,3783
1100013447 FJ01 FLEXIBLE JOINT TANKI V132,1627,3784
NO EQUIPMENT,1627,3785
1100013448 FJ02 FLEXIBLE JOINT TANKI V132,1628,3786
NO EQUIPMENT,1628,3787
1100013449 FJ03 FLEXIBLE JOINT TANKI V132,1629,3788
NO EQUIPMENT,1629,3789
1100013455 PG01 PRESSURE GAUGE TANKI V132,1630,3790
NO EQUIPMENT,1630,3791
1100013456 RD01 RUPTURE DISC TANKI V132,1631,3792
NO EQUIPMENT,1631,3793
1100013453 TG01 TEMP GAUGE TANKI V132,1632,3794
NO EQUIPMENT,1632,3795
1100013452 TT01 TEMP TRANSMITTER TANKI V132,1633,3796
NO EQUIPMENT,1633,3797
1100022627 V1313/V133 COOLING TANK PACS P130,1634,3798
NO EQUIPMENT,1634,3799
1100013475 AG01 ANGLE VALVE TANKI V133,1635,3800
NO EQUIPMENT,1635,3801
1100013458 BL01 BALL VALVE TANKI V133,1636,3802
NO EQUIPMENT,1636,3803
1100013459 BL02 BALL VALVE TANKI V133,1637,3804
NO EQUIPMENT,1637,3805
1100013460 BL03 BALL VALVE TANKI V133,1638,3806
NO EQUIPMENT,1638,3807
1100013461 BL04 BALL VALVE TANKI V133,1639,3808
NO EQUIPMENT,1639,3809
1100013462 BL05 BALL VALVE TANKI V133,1640,3810
NO EQUIPMENT,1640,3811
1100013463 BL06 BALL VALVE TANKI V133,1641,3812
NO EQUIPMENT,1641,3813
1100013464 BL07 BALL VALVE TANKI V133,1642,3814
NO EQUIPMENT,1642,3815
1100013465 BL08 BALL VALVE TANKI V133,1643,3816
NO EQUIPMENT,1643,3817
1100013466 BL09 BALL VALVE TANKI V133,1644,3818
NO EQUIPMENT,1644,3819
1100013467 BL10 BALL VALVE TANKI V133,1645,3820
NO EQUIPMENT,1645,3821
1100013471 CK01 CHECK VALVE TANKI V133,1646,3822
NO EQUIPMENT,1646,3823
1100013472 CK02 CHECK VALVE TANKI V133,1647,3824
NO EQUIPMENT,1647,3825
1100013468 FJ01 FLEXIBLE JOINT TANKI V133,1648,3826
NO EQUIPMENT,1648,3827
1100013469 FJ02 FLEXIBLE JOINT TANKI V133,1649,3828
NO EQUIPMENT,1649,3829
1100013470 FJ03 FLEXIBLE JOINT TANKI V133,1650,3830
NO EQUIPMENT,1650,3831
1100013476 PG01 PRESSURE GAUGE TANKI V133,1651,3832
NO EQUIPMENT,1651,3833
1100013477 RD01 RUPTURE DISC TANKI V133,1652,3834
NO EQUIPMENT,1652,3835
1100013474 TG01 TEMP GAUGE TANKI V133,1653,3836
NO EQUIPMENT,1653,3837
1100013473 TT01 TEMP TRANSMITTER TANKI V133,1654,3838
NO EQUIPMENT,1654,3839
1100013497 AG01 ANGLE VALVE TANKI V134,1655,3840
NO EQUIPMENT,1655,3841
1100013480 BL01 BALL VALVE TANKI V134,1656,3842
NO EQUIPMENT,1656,3843
1100013481 BL02 BALL VALVE TANKI V134,1657,3844
NO EQUIPMENT,1657,3845
1100013482 BL03 BALL VALVE TANKI V134,1658,3846
1100014469 V421 SCRUBBER LIQUID TANK P240 PACV,480,3847
NO EQUIPMENT,1658,3848
1100013483 BL04 BALL VALVE TANKI V134,1659,3849
NO EQUIPMENT,1659,3850
1100013484 BL05 BALL VALVE TANKI V134,1660,3851
NO EQUIPMENT,1660,3852
1100013485 BL06 BALL VALVE TANKI V134,1661,3853
NO EQUIPMENT,1661,3854
1100013486 BL07 BALL VALVE TANKI V134,1662,3855
NO EQUIPMENT,1662,3856
1100013487 BL08 BALL VALVE TANKI V134,1663,3857
1100013718 V2317/V237 TANKI PACV P230,479,3858
NO EQUIPMENT,1663,3859
1100013488 BL09 BALL VALVE TANKI V134,1664,3860
NO EQUIPMENT,1664,3861
1100013489 BL10 BALL VALVE TANKI V134,1665,3862
NO EQUIPMENT,1665,3863
1100013493 CK01 CHECK VALVE TANKI V134,1666,3864
NO EQUIPMENT,1666,3865
1100013494 CK02 CHECK VALVE TANKI V134,1667,3866
NO EQUIPMENT,1667,3867
1100013490 FJ01 FLEXIBLE JOINT TANKI V134,1668,3868
1100013720 V2316/V236 TANKI PACV P230,478,3869
NO EQUIPMENT,1668,3870
1100013491 FJ02 FLEXIBLE JOINT TANKI V134,1669,3871
NO EQUIPMENT,1669,3872
1100013492 FJ03 FLEXIBLE JOINT TANKI V134,1670,3873
NO EQUIPMENT,1670,3874
1100013498 PG01 PRESSURE GAUGE TANKI V134,1671,3875
NO EQUIPMENT,1671,3876
1100013499 RD01 RUPTURE DISC TANKI V134,1672,3877
NO EQUIPMENT,1672,3878
1100013496 TG01 TEMP GAUGE TANKI V134,1673,3879
1100013724 V2315/V235 TANKI PACV P230,477,3880
NO EQUIPMENT,1673,3881
1100013495 TT01 TEMP TRANSMITTER TANKI V134,1674,3882
NO EQUIPMENT,1674,3883
1000006202 TIMBANGAN SLUDGE 0-2000Kg,1675,3884
1000005970 PANEL FILTER PRESS 2 P.52 PACS P140,1675,3885
1000005969 PANEL FILTER PRESS 1 P.51 PACS P140,1675,3886
NO EQUIPMENT,1675,3887
1100018729 SCN SANCHIN SPRAY PUMP FILTER PRESS,1676,3888
1100012915 F141 FILTER AREA P140,1676,3889
NO EQUIPMENT,1676,3890
1100013775 V2314/V234 TANKI PACV P230,475,3891
1100012916 BF01 BUTTERFLY VALVE FILTER F141,1677,3892
NO EQUIPMENT,1677,3893
1100012917 BL01 BALL VALVE FILTER F141,1678,3894
NO EQUIPMENT,1678,3895
1100012918 BL02 BALL VALVE FILTER F141,1679,3896
NO EQUIPMENT,1679,3897
1100012919 BL03 BALL VALVE FILTER F141,1680,3898
NO EQUIPMENT,1680,3899
1100012921 BL04 BALL VALVE FILTER F141,1681,3900
NO EQUIPMENT,1681,3901
1100013762 V2313/V233 TANKI PACV P230,473,3902
1100012920 SG01 SIGHT GLASS FILTER F141,1682,3903
NO EQUIPMENT,1682,3904
1100012922 F142 FILTER AREA P140,1683,3905
NO EQUIPMENT,1683,3906
1100012923 BL01 BALL VALVE FILTER F142,1684,3907
NO EQUIPMENT,1684,3908
1100012924 BL02 BALL VALVE FILTER F142,1685,3909
NO EQUIPMENT,1685,3910
1100012925 BL03 BALL VALVE FILTER F142,1686,3911
NO EQUIPMENT,1686,3912
1100013749 V2312/V232 TANKI PACV P230,471,3913
1100012927 BL04 BALL VALVE FILTER F142,1687,3914
NO EQUIPMENT,1687,3915
1100012926 SG01 SIGHT GLASS FILTER F142,1688,3916
NO EQUIPMENT,1688,3917
1100012935 P1411/P141 WATER SPRAYER PUMP P140,1689,3918
NO EQUIPMENT,1689,3919
1100012936 BL01 BALL VALVE POMPA P141,1690,3920
NO EQUIPMENT,1690,3921
1100012937 BL02 BALL VALVE POMPA P141,1691,3922
NO EQUIPMENT,1691,3923
1100013729 V2311/V231 TANKI PACV P230,469,3924
1100012938 BL03 BALL VALVE POMPA P141,1692,3925
NO EQUIPMENT,1692,3926
1100012939 BL04 BALL VALVE POMPA P141,1693,3927
NO EQUIPMENT,1693,3928
1100012940 BL05 BALL VALVE POMPA P141,1694,3929
NO EQUIPMENT,1694,3930
1100012942 CK01 CHECK VALVE POMPA P141,1695,3931
NO EQUIPMENT,1695,3932
1100012941 FJ01 FLEXIBLE JOINT POMPA P141,1696,3933
NO EQUIPMENT,1696,3934
1100012943 PG01 PRESSURE GAUGE POMPA P141,1697,3935
NO EQUIPMENT,1697,3936
1100012928 V141 TANKI AREA P140,1698,3937
NO EQUIPMENT,1698,3938
1100012929 BL01 BALL VALVE TANKI V141,1699,3939
NO EQUIPMENT,1699,3940
1100012930 BL02 BALL VALVE TANKI V141,1700,3941
NO EQUIPMENT,1700,3942
1100012931 BL03 BALL VALVE TANKI V141,1701,3943
NO EQUIPMENT,1701,3944
1100012932 BL04 BALL VALVE TANKI V141,1702,3945
NO EQUIPMENT,1702,3946
1100012933 BL05 BALL VALVE TANKI V141,1703,3947
NO EQUIPMENT,1703,3948
1100012934 LG01 LEVEL GAUGE TANKI V141,1704,3949
NO EQUIPMENT,1704,3950
1000017138 GROUNDING SYSTEM MXING PACS,1705,3951
"1100036789 FLOWMETER 2"" AIR AREA PREMIX PACS P150",1705,3952
"1100036788 FLOWMETER 2"" AIR AREA MIXING PACS P150",1705,3953
NO EQUIPMENT,1705,3954
1100013500 A151 AGITATOR PACS P150,1706,3955
